101	0.000580215
102	0.000580215
103	0.000725268
104	0.000725268
105	0.000725268
106	0.000725268
107	0.000870322
108	0.000870322
109	0.000870322
110	0.001015376
111	0.001015376
112	0.001160429
113	0.001160429
114	0.001160429
115	0.001015376
116	0.001015376
117	0.000870322
118	0.000870322
119	0.000870322
120	0.000725268
121	0.000725268
122	0.000725268
123	0.000725268
124	0.000580215
125	0.000580215
201	0.000580215
202	0.000725268
203	0.000725268
204	0.000725268
205	0.000725268
206	0.000870322
207	0.000870322
208	0.000870322
209	0.001015376
210	0.001015376
211	0.001160429
212	0.001160429
213	0.001305483
214	0.001160429
215	0.001160429
216	0.001015376
217	0.001015376
218	0.000870322
219	0.000870322
220	0.000870322
221	0.000725268
222	0.000725268
223	0.000725268
224	0.000725268
225	0.000580215
301	0.000725268
302	0.000725268
303	0.000725268
304	0.000725268
305	0.000870322
306	0.000870322
307	0.000870322
308	0.001015376
309	0.001015376
310	0.001160429
311	0.001160429
312	0.001305483
313	0.001450537
314	0.001305483
315	0.001160429
316	0.001160429
317	0.001015376
318	0.001015376
319	0.000870322
320	0.000870322
321	0.000870322
322	0.000725268
323	0.000725268
324	0.000725268
325	0.000725268
401	0.000725268
402	0.000725268
403	0.000725268
404	0.000870322
405	0.000870322
406	0.000870322
407	0.001015376
408	0.001015376
409	0.001160429
410	0.001160429
411	0.001305483
412	0.001450537
413	0.00159559
414	0.001450537
415	0.001305483
416	0.001160429
417	0.001160429
418	0.001015376
419	0.001015376
420	0.000870322
421	0.000870322
422	0.000870322
423	0.000725268
424	0.000725268
425	0.000725268
501	0.000725268
502	0.000725268
503	0.000870322
504	0.000870322
505	0.000870322
506	0.001015376
507	0.001015376
508	0.001160429
509	0.001160429
510	0.001305483
511	0.001450537
512	0.00159559
513	0.001885698
514	0.00159559
515	0.001450537
516	0.001305483
517	0.001160429
518	0.001160429
519	0.001015376
520	0.001015376
521	0.000870322
522	0.000870322
523	0.000870322
524	0.000725268
525	0.000725268
601	0.000725268
602	0.000870322
603	0.000870322
604	0.000870322
605	0.001015376
606	0.001015376
607	0.001160429
608	0.001160429
609	0.001305483
610	0.001450537
611	0.00159559
612	0.001885698
613	0.002030751
614	0.001885698
615	0.00159559
616	0.001450537
617	0.001305483
618	0.001160429
619	0.001160429
620	0.001015376
621	0.001015376
622	0.000870322
623	0.000870322
624	0.000870322
625	0.000725268
701	0.000870322
702	0.000870322
703	0.000870322
704	0.001015376
705	0.001015376
706	0.001160429
707	0.001160429
708	0.001305483
709	0.001450537
710	0.00159559
711	0.001885698
712	0.002030751
713	0.002465912
714	0.002030751
715	0.001885698
716	0.00159559
717	0.001450537
718	0.001305483
719	0.001160429
720	0.001160429
721	0.001015376
722	0.001015376
723	0.000870322
724	0.000870322
725	0.000870322
801	0.000870322
802	0.000870322
803	0.001015376
804	0.001015376
805	0.001160429
806	0.001160429
807	0.001305483
808	0.001450537
809	0.00159559
810	0.001885698
811	0.002030751
812	0.002465912
813	0.002901073
814	0.002465912
815	0.002030751
816	0.001885698
817	0.00159559
818	0.001450537
819	0.001305483
820	0.001160429
821	0.001160429
822	0.001015376
823	0.001015376
824	0.000870322
825	0.000870322
901	0.000870322
902	0.001015376
903	0.001015376
904	0.001160429
905	0.001160429
906	0.001305483
907	0.001450537
908	0.00159559
909	0.001885698
910	0.002030751
911	0.002465912
912	0.002901073
913	0.003626342
914	0.002901073
915	0.002465912
916	0.002030751
917	0.001885698
918	0.00159559
919	0.001450537
920	0.001305483
921	0.001160429
922	0.001160429
