0101	0.005139803
0102	0.003623561
0103	0.002955387
0104	0.002569901
0105	0.002287212
0106	0.002107319
0107	0.001953125
0108	0.00182463
0109	0.001721834
0110	0.001619038
0111	0.001541941
0112	0.001490543
0113	0.001413446
0114	0.001490543
0115	0.001541941
0116	0.001619038
0117	0.001721834
0118	0.00182463
0119	0.001953125
0120	0.002107319
0121	0.002287212
0122	0.002569901
0123	0.002955387
0124	0.003623561
0125	0.005139803
0201	0.003623561
0202	0.002955387
0203	0.002569901
0204	0.002287212
0205	0.002107319
0206	0.001953125
0207	0.00182463
0208	0.001721834
0209	0.001619038
0210	0.001541941
0211	0.001490543
0212	0.001413446
0213	0.001362048
0214	0.001413446
0215	0.001490543
0216	0.001541941
0217	0.001619038
0218	0.001721834
0219	0.00182463
0220	0.001953125
0221	0.002107319
0222	0.002287212
0223	0.002569901
0224	0.002955387
0225	0.003623561
0301	0.002955387
0302	0.002569901
0303	0.002287212
0304	0.002107319
0305	0.001953125
0306	0.00182463
0307	0.001721834
0308	0.001619038
0309	0.001541941
0310	0.001490543
0311	0.001413446
0312	0.001362048
0313	0.001336349
0314	0.001362048
0315	0.001413446
0316	0.001490543
0317	0.001541941
0318	0.001619038
0319	0.001721834
0320	0.00182463
0321	0.001953125
0322	0.002107319
0323	0.002287212
0324	0.002569901
0325	0.002955387
0401	0.002569901
0402	0.002287212
0403	0.002107319
0404	0.001953125
0405	0.00182463
0406	0.001721834
0407	0.001619038
0408	0.001541941
0409	0.001490543
0410	0.001413446
0411	0.001362048
0412	0.001336349
0413	0.001284951
0414	0.001336349
0415	0.001362048
0416	0.001413446
0417	0.001490543
0418	0.001541941
0419	0.001619038
0420	0.001721834
0421	0.00182463
0422	0.001953125
0423	0.002107319
0424	0.002287212
0425	0.002569901
0501	0.002287212
0502	0.002107319
0503	0.001953125
0504	0.00182463
0505	0.001721834
0506	0.001619038
0507	0.001541941
0508	0.001490543
0509	0.001413446
0510	0.001362048
0511	0.001336349
0512	0.001284951
0513	0.001259252
0514	0.001284951
0515	0.001336349
0516	0.001362048
0517	0.001413446
0518	0.001490543
0519	0.001541941
0520	0.001619038
0521	0.001721834
0522	0.00182463
0523	0.001953125
0524	0.002107319
0525	0.002287212
0601	0.002107319
0602	0.001953125
0603	0.00182463
0604	0.001721834
0605	0.001619038
