1	0.048744133
2	0.026373816
3	0.028541864
4	0.024834009
5	0.024230404
6	0.027962897
7	0.028689686
8	0.023269565
9	0.043816751
10	0.025351384
11	0.024907920
12	0.040626270
13	0.035021373
14	0.030956282
15	0.040872639
16	0.027285382
17	0.022863056
18	0.025868759
19	0.024563003
20	0.035317015
21	0.057206913
22	0.042412447
23	0.038569088
24	0.064450166
25	0.031436702
26	0.024378226
27	0.054324394
28	0.020029811
29	0.031596842
30	0.025499205
