1	0.045248869
2	0.004524887
3	0.004524887
4	0.004524887
5	0.004524887
6	0.004524887
7	0.004524887
8	0.004524887
9	0.004524887
10	0.004524887
11	0.004524887
12	0.004524887
13	0.004524887
14	0.004524887
15	0.045248869
16	0.045248869
17	0.045248869
18	0.045248869
19	0.045248869
20	0.045248869
21	0.045248869
22	0.004524887
23	0.045248869
24	0.045248869
25	0.045248869
26	0.045248869
27	0.045248869
28	0.045248869
29	0.045248869
30	0.045248869
31	0.045248869
32	0.045248869
33	0.045248869
34	0.045248869
35	0.004524887
36	0.004524887
37	0.004524887
38	0.004524887
39	0.004524887
40	0.004524887
41	0.004524887
