1	280	294	1
2	262	270	1
3	257	313	1
4	352	250	1
5	309	207	1
6	304	172	1
7	254	198	1
8	364	155	1
9	306	127	1
10	360	108	1
11	333	72	1
12	322	57	1
13	297	77	1
14	265	110	1
15	248	118	1
16	234	61	1
17	228	23	1
18	192	53	1
19	168	71	1
20	186	75	1
21	158	86	1
22	118	114	1
23	89	144	1
24	122	148	1
25	146	151	1
26	182	137	1
27	102	187	1
28	56	211	1
29	124	230	1
30	108	251	1
31	94	267	1
32	118	340	1
33	75	335	1
34	94	366	1
35	189	344	1
36	204	161	1
37	224	132	1
